,x,y,cell_id,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10
10,1.719847315338233,0.4097440081655905,21,-80.05710238174461,-83.71713126179566,-92.40235524564986,-92.91852857903172,-89.0009350454764,-91.90552886678648,-97.07061566580917,-97.0347691668598,-93.11082124446892,-96.32906529715693,-99.08343821335683
11,1.4661335549270196,0.7778417276763406,21,-76.57529361896334,-80.94643199025691,-95.46306620821737,-96.77881176897661,-83.88185308444218,-94.4222825856494,-98.15800861579571,-94.2178115016086,-96.22959047447434,-100.86772027572998,-100.51794887277227
12,1.5101292307031886,0.4979754162893099,21,-77.80940648322427,-82.95666552776996,-94.51520146870513,-94.85146658349336,-90.13693034009736,-93.22457220791102,-95.45576766773611,-97.08266905326393,-94.93442316651803,-95.25486452257833,-103.92944660586255
13,1.2862877720679815,0.34134336065661497,21,-75.52436496445529,-83.83462639837731,-91.32387180120088,-100.5590058399233,-91.448317280668,-91.7613868488649,-96.64748128553703,-94.21845154680702,-94.8473587181756,-99.37377428439086,-100.36913354064464
14,1.4183425913212226,0.6233817368154784,21,-74.59396664949882,-85.37107246058447,-88.99524126217706,-97.04293514807362,-90.83624194633332,-91.2483392367138,-99.04325126552773,-92.95147966421469,-93.01494275100306,-99.49012972092576,-98.78617547757096
15,1.5166383884564798,0.3168734525043467,21,-75.40099410369606,-82.39763556810135,-88.91389330159458,-98.45423194387985,-90.27937809337533,-94.46324791960072,-98.76359677623525,-94.90394509933769,-94.81917937967184,-97.39006350605383,-99.1064811467692
16,1.3273509633866545,0.5313295392507134,21,-75.32834096253845,-81.2409921639086,-93.34701742332767,-92.6067630385333,-87.33256569187007,-94.38449208686053,-99.30834698488923,-93.62150680300182,-95.85889222384492,-96.49181449781561,-99.82257191958573
17,1.5563547027518507,0.2060494814180337,21,-76.73488991715587,-85.77057719241758,-95.72823113433431,-98.84500057398418,-87.1718744144544,-92.29882602161501,-99.63575750439706,-94.48373187362242,-94.79091495820754,-99.74420814007613,-100.46959057776087
18,1.4099041965121792,0.3007720926652354,21,-76.03366454060765,-86.49515836657919,-92.08117220123484,-96.90079585183591,-86.65199109801706,-90.64877443292293,-99.94601977274706,-96.63047129327148,-94.50625641454377,-96.95990097694215,-99.77181963879661
19,1.4562459375310084,0.5295291853803685,21,-67.81441568931479,-82.81709465869827,-90.44281205390266,-96.06981981091006,-87.24668570104988,-93.22453298519474,-95.5833427245723,-96.14078979544782,-95.85585988545635,-98.84560324051317,-100.5610092996623
20,2.6107699869993115,0.5486125954092193,41,-72.63099933700364,-85.87126800470365,-90.36629477830473,-100.56222418637131,-89.21888912154793,-89.71258751170197,-96.36673064791793,-96.83324201675903,-96.5448538137802,-96.10142264101007,-101.77624392891403
21,2.525705242178496,0.44223765793755254,41,-76.9292755579873,-82.29462455757145,-93.1400357171246,-93.10694044909,-87.14561558051001,-96.06126384802948,-96.20068189093766,-96.06722000501914,-93.49634607728235,-99.1229921374443,-100.60511328861875
22,2.482652757641764,0.3984616999541062,41,-76.38414761232822,-80.7682186880482,-94.2845948858052,-98.09223423433667,-89.42136449060624,-93.37162448331699,-93.07898775712589,-93.9600138501518,-97.76027005614722,-95.73669287759816,-96.1588036937474
23,2.4548344456616067,0.5917514433261302,41,-74.82316150061516,-85.38629623771571,-92.83326602886312,-94.88735351519466,-89.66553267825545,-91.06800887687237,-95.01484063855122,-96.48503436875481,-95.23734767741092,-103.97830687314158,-102.40697541345507
24,2.278221701444886,0.6546499283743926,41,-76.9311727469237,-85.06920580330161,-88.73868842489833,-100.37527270445372,-89.08910408406625,-91.76013346235311,-93.75525132478023,-97.44103160446167,-92.7885948995152,-97.50948029563718,-102.36580879939056
25,2.392023368740794,0.6396920178674298,41,-75.73766219817574,-82.00451219749601,-93.10919356346436,-97.31274527533418,-88.97554215341123,-91.73535483400788,-95.25814430513054,-91.4188931744991,-97.57584857616489,-93.2303843667377,-104.2710151739793
26,2.4309041843560317,0.37411737151660424,41,-77.67213036767028,-81.42979417239492,-91.37205967538775,-98.70004955034992,-88.92466679615464,-93.09722898096722,-97.82327460865004,-93.08271359709671,-94.55089445948322,-98.98696256309297,-98.62886912503708
